post_id,timestamp,date,hour,weekday,weekday_num,platform,content_type,category,hashtags,followers,likes,comments,shares,saves,clicks,reach,total_engagement,engagement_rate,is_anomaly,anomaly_factor
POST_01435,2025-10-23 15:00:00.677712,2025-10-23,15,Thursday,3,YouTube,Video,Food,#Foodie|#Recipe|#Cooking|#Vegan,251430,9854,35218,3406,507,25233,404965,48985,12.0961,normal,1.0
POST_00197,2025-10-23 15:07:30.677712,2025-10-23,15,Thursday,3,YouTube,Image,Travel,#Adventure,14814,657,883,51,118,1161,15588,1709,10.9636,normal,1.0
POST_01543,2025-10-23 17:45:26.677712,2025-10-23,17,Thursday,3,Twitter,Text,Health,#Nutrition|#Fitness,19381,154,2173,745,36,430,20720,3108,15.0,normal,1.0
POST_01647,2025-10-23 19:01:22.677712,2025-10-23,19,Thursday,3,TikTok,Carousel,Tech,#AI|#DataScience|#CloudComputing,12385,5738,1454,1617,384,2084,26953,9193,34.1075,normal,1.0
POST_00614,2025-10-23 20:35:22.677712,2025-10-23,20,Thursday,3,Instagram,Video,Finance,#Wealth,1068,265,67,43,37,168,2148,412,19.1806,normal,1.0
POST_01224,2025-10-23 22:50:27.677712,2025-10-23,22,Thursday,3,LinkedIn,Image,Sports,#Football,85289,3595,4784,5862,852,2609,77447,15093,19.4882,normal,1.0
POST_01701,2025-10-23 22:56:26.677712,2025-10-23,22,Thursday,3,LinkedIn,Reel/Short,Travel,#Adventure|#Explore|#Wanderlust|#Travel,3708,94,56,182,18,136,2404,350,14.5591,normal,1.0
POST_01740,2025-10-23 23:34:56.677712,2025-10-23,23,Thursday,3,TikTok,Reel/Short,Tech,#DevOps,34834,4886,687,6373,1100,4104,86919,13046,15.0094,normal,1.0
POST_00379,2025-10-23 23:55:53.677712,2025-10-23,23,Thursday,3,YouTube,Carousel,Food,#Vegan|#Delicious|#Cooking|#Foodie,15810,626,1250,99,103,1267,24127,2078,8.6128,normal,1.0
POST_01204,2025-10-24 02:08:46.677712,2025-10-24,2,Friday,4,Twitter,Video,Education,#OnlineCourse|#Learning|#Growth,6746,89,129,525,18,70,3242,761,23.4732,normal,1.0
POST_01963,2025-10-24 04:09:02.677712,2025-10-24,4,Friday,4,LinkedIn,Carousel,Finance,#Wealth|#Investing,51357,637,969,1060,80,815,26061,2746,10.5368,normal,1.0
POST_01563,2025-10-24 05:25:37.677712,2025-10-24,5,Friday,4,YouTube,Image,Entertainment,#Viral,15341,261,332,55,63,541,17965,711,3.9577,normal,1.0
POST_00052,2025-10-24 05:53:26.677712,2025-10-24,5,Friday,4,Twitter,Carousel,Tech,#CloudComputing|#OpenSource|#MachineLearning,9909,115,135,306,8,54,2523,564,22.3543,normal,1.0
POST_00209,2025-10-24 12:49:16.677712,2025-10-24,12,Friday,4,Instagram,Carousel,Fashion,#Trendy|#OOTD|#Style|#StreetStyle,7556,400,228,373,89,1522,15761,1090,6.9158,normal,1.0
POST_01470,2025-10-24 17:50:35.677712,2025-10-24,17,Friday,4,LinkedIn,Carousel,Health,#Wellness,27792,568,510,1035,32,980,13675,2145,15.6856,normal,1.0
POST_00510,2025-10-24 20:27:09.677712,2025-10-24,20,Friday,4,YouTube,Video,Education,#OnlineCourse|#Learning|#Skills,9350,544,326,343,129,954,17573,1342,7.6367,normal,1.0
POST_01843,2025-10-24 21:34:16.677712,2025-10-24,21,Friday,4,YouTube,Carousel,Health,#Wellness,3027,340,194,126,79,496,5938,739,12.4453,normal,1.0
POST_00246,2025-10-24 23:03:19.677712,2025-10-24,23,Friday,4,YouTube,Carousel,Education,#OnlineCourse|#Learning|#Skills,5941,148,64,89,30,650,7173,331,4.6145,normal,1.0
POST_00508,2025-10-24 23:11:09.677712,2025-10-24,23,Friday,4,YouTube,Image,Sports,#Cricket|#Athletics,7203,237,228,52,21,1431,13943,538,3.8586,normal,1.0
POST_00353,2025-10-24 23:29:06.677712,2025-10-24,23,Friday,4,LinkedIn,Reel/Short,Food,#Recipe|#Cooking,23157,503,489,1003,72,849,12751,2067,16.2105,normal,1.0
POST_01677,2025-10-25 01:56:39.677712,2025-10-25,1,Saturday,5,LinkedIn,Carousel,Sports,#Cricket|#Athletics|#FitLife,39898,413,495,917,67,730,17155,1892,11.0289,normal,1.0
POST_01553,2025-10-25 02:58:15.677712,2025-10-25,2,Saturday,5,TikTok,Text,Food,#Delicious,11291,174,264,128,25,1241,12436,591,4.7523,normal,1.0
POST_00008,2025-10-25 03:05:11.677712,2025-10-25,3,Saturday,5,Twitter,Image,Travel,#Adventure|#Explore|#Travel,35419,1028,859,532,209,1550,22349,2628,11.7589,normal,1.0
POST_00140,2025-10-25 05:31:31.677712,2025-10-25,5,Saturday,5,LinkedIn,Carousel,Travel,#Adventure|#Travel|#Explore,19209,307,484,567,50,952,10150,1408,13.8719,normal,1.0
POST_00925,2025-10-25 07:25:24.677712,2025-10-25,7,Saturday,5,Instagram,Image,Education,#Growth,2405,172,76,36,15,387,4133,299,7.2345,normal,1.0
POST_00042,2025-10-25 13:17:57.677712,2025-10-25,13,Saturday,5,YouTube,Carousel,Fashion,#Fashion|#Style|#StreetStyle,5641,438,778,217,22,949,14206,1455,10.2422,normal,1.0
POST_01354,2025-10-25 16:20:42.677712,2025-10-25,16,Saturday,5,Instagram,Reel/Short,Sports,#Cricket|#Athletics,65382,5282,510,6598,1282,3918,74710,13672,18.3001,normal,1.0
POST_01783,2025-10-25 17:13:10.677712,2025-10-25,17,Saturday,5,YouTube,Image,Tech,#DevOps|#OpenSource|#AI|#Python,22674,759,393,199,170,1048,27220,1521,5.5878,normal,1.0
POST_01957,2025-10-25 17:53:03.677712,2025-10-25,17,Saturday,5,TikTok,Video,Travel,#Wanderlust|#Backpacking,38373,3175,1331,1124,297,7526,70829,5927,8.368,normal,1.0
POST_01367,2025-10-25 19:13:15.677712,2025-10-25,19,Saturday,5,LinkedIn,Reel/Short,Education,#Learning|#OnlineCourse,37033,5197,1635,2791,768,4427,43696,10391,23.7802,normal,1.0
POST_01208,2025-10-26 05:50:58.677712,2025-10-26,5,Sunday,6,Instagram,Image,Travel,#Travel|#Wanderlust|#Backpacking,11289,182,200,126,11,262,4189,519,12.3896,normal,1.0
POST_01672,2025-10-26 05:51:34.677712,2025-10-26,5,Sunday,6,Twitter,Carousel,Finance,#Wealth|#FinancialFreedom|#Investing,16376,325,818,138,16,435,9035,1297,14.3553,normal,1.0
POST_01317,2025-10-26 06:39:09.677712,2025-10-26,6,Sunday,6,YouTube,Image,Finance,#Crypto,40130,1462,1288,639,182,7729,70995,3571,5.0299,normal,1.0
POST_01075,2025-10-26 06:48:00.677712,2025-10-26,6,Sunday,6,Instagram,Reel/Short,Education,#Skills|#StudyTips|#OnlineCourse,55562,7115,921,1696,1555,6979,76024,11287,14.8466,normal,1.0
POST_00651,2025-10-26 06:50:45.677712,2025-10-26,6,Sunday,6,Twitter,Reel/Short,Fashion,#Trendy|#Style|#OOTD|#StreetStyle,16750,595,947,1712,48,1786,23409,3302,14.1057,normal,1.0
POST_01607,2025-10-26 19:20:16.677712,2025-10-26,19,Sunday,6,Twitter,Carousel,Finance,#Wealth|#Crypto,41327,2416,4086,3444,135,1094,49574,10081,20.3353,normal,1.0
POST_01972,2025-10-26 20:00:31.677712,2025-10-26,20,Sunday,6,TikTok,Carousel,Health,#MentalHealth|#Yoga,10807,2000,1449,2411,166,865,34203,6026,17.6183,normal,1.0
POST_01096,2025-10-26 22:52:35.677712,2025-10-26,22,Sunday,6,Instagram,Video,Education,#Skills|#OnlineCourse|#Growth|#Learning,19311,1428,742,1913,283,1507,22605,4366,19.3143,normal,1.0
POST_01164,2025-10-26 23:28:00.677712,2025-10-26,23,Sunday,6,TikTok,Carousel,Travel,#Wanderlust|#Adventure|#Backpacking|#Travel,10500,13031,11432,37375,50,1187,11315,61888,546.9554,spike,20.0
POST_01511,2025-10-27 00:58:19.677712,2025-10-27,0,Monday,0,Instagram,Carousel,Travel,#Adventure,37050,491,289,70,92,1592,15648,942,6.0199,normal,1.0
POST_00275,2025-10-27 02:53:17.677712,2025-10-27,2,Monday,0,YouTube,Carousel,Food,#Recipe|#Cooking,32109,339,597,213,46,1479,18970,1195,6.2994,normal,1.0
POST_01811,2025-10-27 03:26:13.677712,2025-10-27,3,Monday,0,Twitter,Video,Sports,#Cricket|#Athletics|#FitLife,16602,184,400,124,33,876,7332,741,10.1064,normal,1.0
POST_00481,2025-10-27 03:51:31.677712,2025-10-27,3,Monday,0,Instagram,Video,Fashion,#OOTD|#Trendy,16427,491,346,586,31,753,6863,1454,21.1861,normal,1.0
POST_00807,2025-10-27 04:42:48.677712,2025-10-27,4,Monday,0,TikTok,Image,Education,#Skills|#Growth,14330,200,135,87,48,842,9196,470,5.1109,normal,1.0
POST_01333,2025-10-27 04:43:04.677712,2025-10-27,4,Monday,0,LinkedIn,Video,Fashion,#Fashion,20177,256,266,198,48,790,6624,768,11.5942,normal,1.0
POST_00181,2025-10-27 08:22:01.677712,2025-10-27,8,Monday,0,Instagram,Image,Travel,#Explore,27073,2527,593,505,510,1234,52470,4135,7.8807,normal,1.0
POST_00165,2025-10-27 10:27:28.677712,2025-10-27,10,Monday,0,Twitter,Carousel,Tech,#OpenSource,79927,1666,2288,2899,253,9234,77165,7106,9.2088,normal,1.0
POST_00189,2025-10-27 10:51:02.677712,2025-10-27,10,Monday,0,TikTok,Video,Travel,#Adventure|#Explore|#Travel|#Wanderlust,3485,28,5,26,25,304,4839,84,1.7359,crash,0.1
POST_00469,2025-10-27 11:52:49.677712,2025-10-27,11,Monday,0,LinkedIn,Image,Tech,#AI|#MachineLearning|#CloudComputing|#DataScience,7087,266,227,77,23,227,5200,593,11.4038,normal,1.0
POST_00975,2025-10-27 14:13:19.677712,2025-10-27,14,Monday,0,LinkedIn,Image,Fashion,#StreetStyle|#Style,4871,118,161,184,20,309,3505,483,13.7803,normal,1.0
POST_01928,2025-10-27 15:56:58.677712,2025-10-27,15,Monday,0,Twitter,Carousel,Fashion,#Style,24682,650,661,576,142,1150,21818,2029,9.2997,normal,1.0
POST_00030,2025-10-27 22:49:08.677712,2025-10-27,22,Monday,0,Instagram,Reel/Short,Health,#MentalHealth|#Yoga|#Nutrition|#Fitness,111139,9057,9257,6734,1097,8892,92836,26145,28.1626,normal,1.0
POST_00500,2025-10-28 06:13:46.677712,2025-10-28,6,Tuesday,1,Instagram,Reel/Short,Fashion,#Style|#OOTD|#StreetStyle|#Trendy,64434,4987,3487,2693,382,14402,126854,11549,9.1042,normal,1.0
POST_00280,2025-10-28 09:47:50.677712,2025-10-28,9,Tuesday,1,YouTube,Text,Health,#Wellness|#Yoga|#Nutrition,30189,737,1463,565,157,4131,108263,2922,2.699,normal,1.0
POST_00273,2025-10-28 10:24:14.677712,2025-10-28,10,Tuesday,1,Instagram,Text,Travel,#Wanderlust|#Backpacking|#Adventure|#Explore,6142,144,543,292,33,848,7374,1012,13.7239,normal,1.0
POST_00853,2025-10-28 12:30:26.677712,2025-10-28,12,Tuesday,1,YouTube,Text,Food,#Recipe|#Vegan|#Foodie|#Delicious,64301,1865,4424,714,311,8587,133571,7314,5.4757,normal,1.0
POST_01346,2025-10-28 12:46:15.677712,2025-10-28,12,Tuesday,1,Twitter,Text,Fashion,#Fashion,33381,1469,3784,6626,298,6955,63480,12177,19.1824,normal,1.0
POST_01784,2025-10-28 13:29:50.677712,2025-10-28,13,Tuesday,1,TikTok,Text,Entertainment,#MustWatch,30222,1039,2424,1328,129,5581,55238,4920,8.9069,normal,1.0
POST_01372,2025-10-28 15:41:39.677712,2025-10-28,15,Tuesday,1,YouTube,Video,Travel,#Travel,11930,599,711,379,120,525,17660,1809,10.2435,normal,1.0
POST_00142,2025-10-28 18:00:25.677712,2025-10-28,18,Tuesday,1,Instagram,Reel/Short,Education,#Learning|#Growth|#StudyTips,11158,1318,301,248,168,2203,33965,2035,5.9915,normal,1.0
POST_00383,2025-10-28 18:46:07.677712,2025-10-28,18,Tuesday,1,LinkedIn,Video,Sports,#Athletics|#NBA,3129,241,485,167,13,289,2795,906,32.415,normal,1.0
POST_00342,2025-10-28 18:46:35.677712,2025-10-28,18,Tuesday,1,YouTube,Text,Entertainment,#MustWatch|#Entertainment|#Trending,7445,195,533,182,15,1034,19066,925,4.8516,normal,1.0
POST_01981,2025-10-28 19:41:23.677712,2025-10-28,19,Tuesday,1,LinkedIn,Reel/Short,Tech,#OpenSource|#Python|#DevOps|#CloudComputing,9729,862,540,764,211,1399,11803,2377,20.1389,normal,1.0
POST_00230,2025-10-28 20:59:22.677712,2025-10-28,20,Tuesday,1,LinkedIn,Video,Education,#OnlineCourse,3607,167,225,444,19,176,6478,855,13.1985,normal,1.0
POST_01006,2025-10-28 21:05:41.677712,2025-10-28,21,Tuesday,1,TikTok,Image,Sports,#Football|#NBA,40010,2474,1815,1845,248,5188,90969,6382,7.0156,normal,1.0
POST_01356,2025-10-28 22:39:31.677712,2025-10-28,22,Tuesday,1,LinkedIn,Image,Sports,#Athletics|#Cricket,4192,138,188,77,27,152,3158,430,13.6162,normal,1.0
POST_00138,2025-10-28 23:55:08.677712,2025-10-28,23,Tuesday,1,TikTok,Reel/Short,Tech,#DataScience|#DevOps,6320,1240,320,528,185,830,10160,2273,22.372,normal,1.0
POST_00564,2025-10-29 00:22:19.677712,2025-10-29,0,Wednesday,2,Twitter,Image,Finance,#Crypto|#FinancialFreedom|#Wealth,3602,20,23,40,2,102,1451,85,5.858,normal,1.0
POST_01585,2025-10-29 01:13:39.677712,2025-10-29,1,Wednesday,2,LinkedIn,Text,Food,#Cooking|#Vegan|#Delicious|#Recipe,36261,350,423,1564,37,839,9169,2374,25.8916,normal,1.0
POST_00627,2025-10-29 01:28:21.677712,2025-10-29,1,Wednesday,2,LinkedIn,Carousel,Lifestyle,#SelfCare|#Mindfulness,35603,515,663,967,46,383,13684,2191,16.0114,normal,1.0
POST_00692,2025-10-29 04:44:52.677712,2025-10-29,4,Wednesday,2,LinkedIn,Text,Fashion,#Style|#Fashion|#OOTD,34326,190,1171,136,33,937,10424,1530,14.6777,normal,1.0
POST_00327,2025-10-29 05:26:29.677712,2025-10-29,5,Wednesday,2,TikTok,Image,Food,#Recipe,2590,59,46,46,7,121,1919,158,8.2335,normal,1.0
POST_01125,2025-10-29 05:28:27.677712,2025-10-29,5,Wednesday,2,YouTube,Reel/Short,Finance,#StockMarket|#Investing,4406,98,188,132,18,77,3502,436,12.45,normal,1.0
POST_01576,2025-10-29 06:04:19.677712,2025-10-29,6,Wednesday,2,LinkedIn,Video,Fashion,#Trendy|#StreetStyle|#OOTD|#Fashion,2899,58,199,231,7,58,2702,495,18.3198,normal,1.0
POST_00494,2025-10-29 07:55:12.677712,2025-10-29,7,Wednesday,2,YouTube,Carousel,Entertainment,#Entertainment|#Trending,5058,314,225,71,50,361,8030,660,8.2192,normal,1.0
POST_01445,2025-10-29 09:21:15.677712,2025-10-29,9,Wednesday,2,LinkedIn,Text,Lifestyle,#DailyLife|#SelfCare|#Goals,37929,898,7427,2415,164,7096,67282,10904,16.2064,normal,1.0
POST_00466,2025-10-29 10:09:05.677712,2025-10-29,10,Wednesday,2,Twitter,Image,Tech,#OpenSource,4053,101,54,38,8,227,3844,201,5.2289,normal,1.0
POST_00005,2025-10-29 11:33:47.677712,2025-10-29,11,Wednesday,2,Instagram,Reel/Short,Lifestyle,#SelfCare|#Goals|#DailyLife,16409,531,278,342,56,1834,24702,1207,4.8862,normal,1.0
POST_00107,2025-10-29 13:19:19.677712,2025-10-29,13,Wednesday,2,Instagram,Carousel,Finance,#FinancialFreedom|#Wealth|#StockMarket|#Investing,2167,122,68,85,22,290,3868,297,7.6784,normal,1.0
POST_01213,2025-10-29 13:47:50.677712,2025-10-29,13,Wednesday,2,Instagram,Carousel,Lifestyle,#Goals|#Motivation,7150,867,464,197,79,1092,11322,1607,14.1936,normal,1.0
POST_01546,2025-10-29 14:52:18.677712,2025-10-29,14,Wednesday,2,TikTok,Text,Fashion,#StreetStyle,13749,882,862,393,196,977,15815,2333,14.7518,normal,1.0
POST_01767,2025-10-29 15:07:59.677712,2025-10-29,15,Wednesday,2,Twitter,Text,Education,#Growth|#Learning|#Skills,172573,3593,10142,10672,286,12837,235061,24693,10.5049,normal,1.0
POST_00905,2025-10-29 16:34:54.677712,2025-10-29,16,Wednesday,2,Instagram,Image,Lifestyle,#Mindfulness|#DailyLife|#Motivation,1610,52,24,14,9,73,1484,99,6.6712,normal,1.0
POST_00211,2025-10-29 17:34:57.677712,2025-10-29,17,Wednesday,2,LinkedIn,Image,Sports,#Cricket|#Football,4148,71,97,92,7,321,3035,267,8.7974,normal,1.0
POST_01864,2025-10-29 18:08:49.677712,2025-10-29,18,Wednesday,2,Twitter,Text,Fashion,#Style,25627,441,1585,929,29,3826,36114,2984,8.2627,normal,1.0
POST_00569,2025-10-29 18:34:01.677712,2025-10-29,18,Wednesday,2,YouTube,Carousel,Food,#Recipe|#Delicious|#Vegan|#Foodie,15589,572,1042,189,133,1939,36221,1936,5.345,normal,1.0
POST_00897,2025-10-29 19:28:18.677712,2025-10-29,19,Wednesday,2,YouTube,Text,Entertainment,#MustWatch|#Viral|#Trending,15548,575,1346,181,49,7752,67864,2151,3.1696,normal,1.0
POST_01976,2025-10-29 19:44:34.677712,2025-10-29,19,Wednesday,2,YouTube,Carousel,Fashion,#StreetStyle|#Trendy|#OOTD|#Fashion,24131,1096,838,526,183,6730,83467,2643,3.1665,normal,1.0
POST_01649,2025-10-29 20:11:21.677712,2025-10-29,20,Wednesday,2,Instagram,Reel/Short,Sports,#NBA|#Athletics,13807,1780,322,741,283,4727,40833,3126,7.6556,normal,1.0
POST_01331,2025-10-30 02:45:11.677712,2025-10-30,2,Thursday,3,YouTube,Image,Education,#Skills|#OnlineCourse|#Learning,25071,278,308,79,46,609,13419,711,5.2985,normal,1.0
POST_00094,2025-10-30 03:04:32.677712,2025-10-30,3,Thursday,3,YouTube,Text,Food,#Delicious|#Recipe,53057,267,1033,744,26,2230,21890,2070,9.4564,normal,1.0
POST_01687,2025-10-30 06:18:22.677712,2025-10-30,6,Thursday,3,TikTok,Video,Health,#Wellness|#MentalHealth|#Nutrition,5472,6393,7470,1692,44,198,8926,15599,174.7591,spike,17.1
POST_00582,2025-10-30 06:43:35.677712,2025-10-30,6,Thursday,3,Instagram,Video,Food,#Delicious|#Foodie,6011,500,311,272,67,210,5843,1150,19.6817,normal,1.0
POST_00593,2025-10-30 07:25:02.677712,2025-10-30,7,Thursday,3,Instagram,Reel/Short,Education,#Learning,25264,1578,1044,192,276,6961,60736,3090,5.0876,normal,1.0
POST_01054,2025-10-30 09:01:05.677712,2025-10-30,9,Thursday,3,Twitter,Video,Finance,#FinancialFreedom|#Crypto|#Wealth|#Investing,82330,6292,10418,4354,595,3921,139614,21659,15.5135,normal,1.0
POST_01633,2025-10-30 12:57:55.677712,2025-10-30,12,Thursday,3,YouTube,Reel/Short,Education,#StudyTips|#OnlineCourse,6501,238,311,199,54,317,13348,802,6.0084,normal,1.0
POST_01206,2025-10-30 13:48:09.677712,2025-10-30,13,Thursday,3,YouTube,Video,Health,#Nutrition,14333,693,1561,704,42,6713,64417,3000,4.6572,normal,1.0
POST_01395,2025-10-30 17:47:03.677712,2025-10-30,17,Thursday,3,YouTube,Reel/Short,Education,#OnlineCourse|#Skills,26511,1293,2595,512,258,2182,19804,4658,23.5205,normal,1.0
POST_00823,2025-10-30 20:36:51.677712,2025-10-30,20,Thursday,3,TikTok,Carousel,Lifestyle,#Goals|#SelfCare|#Motivation|#Mindfulness,113630,14048,6561,11835,2065,19874,267834,34509,12.8845,normal,1.0
POST_00803,2025-10-30 20:40:47.677712,2025-10-30,20,Thursday,3,YouTube,Reel/Short,Tech,#CloudComputing|#OpenSource,10592,2128,588,509,190,1615,31236,3415,10.9329,normal,1.0
POST_01400,2025-10-30 22:37:14.677712,2025-10-30,22,Thursday,3,Instagram,Image,Education,#OnlineCourse|#Learning,42332,919,372,338,150,8619,100914,1779,1.7629,normal,1.0
POST_01112,2025-10-31 08:46:44.677712,2025-10-31,8,Friday,4,Instagram,Video,Tech,#DataScience|#DevOps,47791,3826,5788,3891,536,6118,98062,14041,14.3185,normal,1.0
POST_00315,2025-10-31 10:09:35.677712,2025-10-31,10,Friday,4,Instagram,Carousel,Sports,#FitLife|#Football,10081,1197,128,463,120,351,16734,1908,11.4019,normal,1.0
POST_00838,2025-10-31 10:15:52.677712,2025-10-31,10,Friday,4,LinkedIn,Image,Entertainment,#Entertainment,16021,389,334,1134,88,1818,26137,1945,7.4416,normal,1.0
POST_01047,2025-10-31 16:27:00.677712,2025-10-31,16,Friday,4,Twitter,Video,Tech,#OpenSource|#Python,21741,217,922,1289,36,630,13107,2464,18.7991,normal,1.0
POST_00404,2025-10-31 19:28:13.677712,2025-10-31,19,Friday,4,LinkedIn,Carousel,Health,#MentalHealth,73294,1675,10328,6218,218,6186,70900,18439,26.0071,normal,1.0
POST_00846,2025-10-31 20:39:10.677712,2025-10-31,20,Friday,4,Instagram,Carousel,Sports,#Football,13702,564,321,678,105,2514,24143,1668,6.9088,normal,1.0
POST_01542,2025-10-31 21:32:11.677712,2025-10-31,21,Friday,4,Twitter,Text,Travel,#Explore|#Wanderlust,8603,186,866,862,45,393,7573,1959,25.8682,normal,1.0
POST_01575,2025-11-01 00:02:36.677712,2025-11-01,0,Saturday,5,Instagram,Image,Fashion,#Style|#OOTD|#Fashion,18951,686,164,221,123,1409,12048,1194,9.9104,normal,1.0
POST_00048,2025-11-01 01:09:55.677712,2025-11-01,1,Saturday,5,Instagram,Carousel,Education,#OnlineCourse|#StudyTips|#Growth,2740,226,105,37,55,118,1140,423,37.1053,normal,1.0
POST_01335,2025-11-01 02:22:59.677712,2025-11-01,2,Saturday,5,LinkedIn,Image,Lifestyle,#SelfCare,3626,40,139,20,3,100,1280,202,15.7812,normal,1.0
POST_00565,2025-11-01 03:22:01.677712,2025-11-01,3,Saturday,5,Instagram,Image,Tech,#DevOps|#OpenSource,4882,176,39,35,24,133,1861,274,14.7233,normal,1.0
POST_01086,2025-11-01 03:56:24.677712,2025-11-01,3,Saturday,5,YouTube,Image,Food,#Vegan|#Delicious|#Recipe,11615,162,93,62,17,425,5292,334,6.3114,normal,1.0
POST_00974,2025-11-01 07:54:39.677712,2025-11-01,7,Saturday,5,LinkedIn,Image,Travel,#Adventure|#Explore,4382,105,143,341,7,351,3685,596,16.1737,normal,1.0
POST_00130,2025-11-01 10:39:38.677712,2025-11-01,10,Saturday,5,Twitter,Reel/Short,Finance,#FinancialFreedom|#Wealth|#StockMarket,10860,792,1130,2247,152,981,8849,4321,48.8304,normal,1.0
POST_01653,2025-11-01 13:06:50.677712,2025-11-01,13,Saturday,5,TikTok,Text,Health,#Nutrition|#MentalHealth,12135,82,91,97,157,3465,33691,427,1.2674,crash,0.1
POST_00323,2025-11-01 16:05:58.677712,2025-11-01,16,Saturday,5,Twitter,Carousel,Travel,#Wanderlust|#Travel,23290,824,1529,707,119,2114,23071,3179,13.7792,normal,1.0
POST_01560,2025-11-01 22:00:36.677712,2025-11-01,22,Saturday,5,Twitter,Text,Education,#Skills|#Learning|#OnlineCourse|#Growth,142499,1769,4160,22661,391,10150,91482,28981,31.6795,normal,1.0
POST_01622,2025-11-01 23:03:32.677712,2025-11-01,23,Saturday,5,TikTok,Reel/Short,Tech,#AI|#DevOps|#CloudComputing,7071,876,192,445,51,1157,10499,1564,14.8967,normal,1.0
POST_01097,2025-11-02 01:16:29.677712,2025-11-02,1,Sunday,6,LinkedIn,Reel/Short,Travel,#Backpacking|#Wanderlust|#Adventure,36015,1299,528,2123,138,945,13868,4088,29.4779,normal,1.0
POST_00103,2025-11-02 01:31:33.677712,2025-11-02,1,Sunday,6,Twitter,Text,Lifestyle,#Motivation|#Goals,4436,21,86,139,1,118,1027,247,24.0506,normal,1.0
POST_01158,2025-11-02 02:30:26.677712,2025-11-02,2,Sunday,6,LinkedIn,Carousel,Finance,#Wealth,5873,122,60,104,24,96,1302,310,23.8095,normal,1.0
POST_00899,2025-11-02 06:48:43.677712,2025-11-02,6,Sunday,6,Instagram,Image,Fashion,#Trendy|#Style,7606,414,95,225,90,1728,17974,824,4.5844,normal,1.0
POST_00233,2025-11-02 07:05:00.677712,2025-11-02,7,Sunday,6,Instagram,Video,Travel,#Travel|#Backpacking|#Wanderlust|#Adventure,11713,605,885,542,44,1409,12194,2076,17.0248,normal,1.0
POST_01186,2025-11-02 12:20:35.677712,2025-11-02,12,Sunday,6,Twitter,Carousel,Finance,#StockMarket|#Crypto|#FinancialFreedom|#Wealth,9944,737,1011,652,88,1265,24636,2488,10.099,normal,1.0
POST_01370,2025-11-02 20:00:21.677712,2025-11-02,20,Sunday,6,TikTok,Image,Sports,#Cricket|#NBA|#Athletics|#FitLife,12191,780,1036,145,119,1517,72702,2080,2.861,normal,1.0
POST_01000,2025-11-02 23:22:30.677712,2025-11-02,23,Sunday,6,Twitter,Video,Lifestyle,#DailyLife|#Goals|#Mindfulness|#Motivation,30297,1455,1332,2278,260,1810,24290,5325,21.9226,normal,1.0
POST_00176,2025-11-03 03:19:27.677712,2025-11-03,3,Monday,0,LinkedIn,Carousel,Fashion,#Trendy|#Fashion|#Style,3813,23,56,49,2,146,1444,130,9.0028,normal,1.0
POST_01955,2025-11-03 03:29:41.677712,2025-11-03,3,Monday,0,Instagram,Video,Food,#Foodie,50449,1316,2748,703,203,3003,26644,4970,18.6534,normal,1.0
POST_00137,2025-11-03 03:34:44.677712,2025-11-03,3,Monday,0,TikTok,Carousel,Health,#MentalHealth,413,11,2,7,2,4,164,22,13.4146,normal,1.0
POST_00106,2025-11-03 05:08:53.677712,2025-11-03,5,Monday,0,LinkedIn,Image,Tech,#DevOps|#MachineLearning|#DataScience,73467,679,748,1068,114,2479,31781,2609,8.2093,normal,1.0
POST_01608,2025-11-03 08:22:21.677712,2025-11-03,8,Monday,0,TikTok,Carousel,Fashion,#OOTD|#Trendy|#StreetStyle,27774,2811,1302,1989,629,5433,64431,6731,10.4468,normal,1.0
POST_01451,2025-11-03 09:35:18.677712,2025-11-03,9,Monday,0,Twitter,Reel/Short,Health,#MentalHealth|#Yoga|#Wellness,13821,850,503,1545,190,1147,11760,3088,26.2585,normal,1.0
